tweettext,label
RT @greenIight: my depression when it’s winter https://t.co/BZQuXMQxNv,1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
RT @Jniewalker: มินย้อกถามซอฮยอนว่า depression แปลว่าอะไร น้องก็พิมพ์ตอบให้ ละนังก็แบบ อู้วว ชเวซอฮยอนนน~~ ละก็บอกว่าเนี่ยซอฮยอนเคย… ,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
So much stress :( it makes me cry,1
RT @EyeQuoteBudden: “Tryna get depression to suffer from me.”,1
- but did I tell anyone nooooo bc I was being stupid soooooo we get to the top and he goes first and then it’s my t… https://t.co/Bz0GWSiPHI,1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
@taylorstewuuurt that makes me so sad. :(,1
i’m so sad for ghost man. he really losing his mind and nobody trying to help him :(,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @iatemuggles: me: i need to talk this out with someone

my anxiety: you’re going to come off as needy. isolate urself and handle it. all…",1
I was overdue for an anxiety attack I guess. Yikes,1
@theprovince Incredibly sad story.,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"Seven Members of Ranchi Family Found Dead, Police Suspect Suicide Pact https://t.co/2K0KsoSCgX :Auto pickup by wikyou",1
These Infinity War tweets surfacing again is gonna put me into stage 5 depression 😭😭😭🤧,1
"RT @Prettyinthin: If you’re so sad
about being fat
why are you still
eating that?

To lose weight,
you must change
and stick within
your ca…",1
Financial adviser who left elderly investors 'contemplating suicide' is jailed for six years  | Daily Mail Online https://t.co/jcpK0FZowe,1
RT @NinthWardJawn: me as my mental health continues to decline and my depression and anxiety cloud my judgment and decision making. https:/…,1
"But no my physical &amp; mental health isn't as important as ""my future husband wanting kids and not being able to because of the surgery"" 🙃",1
"RT @RayaVlogs: anxiety: everyone's talking shit about you
me: nonsense, everyone is focused on themselves, they're not thinking about me
de…",1
"""NO FOR REAL YOU'RE GIVING ME ANXIETY ASHLEY STOP"" https://t.co/h5tV0SYGFt",1
"RT @asassywhale: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships https…",1
I get the worst anxiety missing events that I deem important &amp; its never my fault. sigh,1
RT @mystylesbutera: “hamille broke up” aw that’s sad alexa play ‘they were never together in the first place’ by me,1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
RT @NigeriaNewsdesk: Panic as Ekiti local council officer commits suicide https://t.co/ifOVFyWrJ4 via @todayng,1
Why is my anxiety so bad right now 😭,1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
"@irlnomi @whoismaryboo i agree,but i'm trying to say i feel starved of human contact bc depression/social anxiety,… https://t.co/jH0dooIVE9",1
"RT @soulstaece: when tae’s grandmother passed away, he was in philippines but now he’s grandfather died, he’s not in korea.. i feel so sad…",1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
i'm in bed eating gummy worms real depression hours,1
@PodSaveAmerica @anamariecox Weltschmerz (n.): mental depression or apathy caused by comparison of the actual state… https://t.co/kN1WDug93b,1
RT @DlSTURBlNG: my depression? i'm back on it,1
i hate supercleaning. it literally gives me anxiety,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
"RT @Plynteria: Adachi: I became a cop just so I could legally carry a gun and kill people

NA fans: oh fuck yum I love the edge?

Akechi: I…",1
RT @oraltwjnk: Depression https://t.co/g4QIZjnRj1,1
RT @ehjovan: so not only am i gay because im depressed but being gay is the root of my depression... im trapped in an endless cycle https:/…,1
RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
"@katie_honan it's ""worst"" of course. The anxiety is messing with my tenses.",1
"RT @LadyThriller69: Hello, my name is Diana Graber. I am Sharika's neighbor, Sharika is in the hospital. She tried to commit suicide. Her c…",1
RT @craigslistlover: This is so sad https://t.co/pK9QiunRbt,1
Scientists Assert That Ultra-Heavy Blankets Actually Reduce Stress and Anxiety https://t.co/nCHNaS2Pbr via @Futurism,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…",1
RT @forrevrr: Dumb ass https://t.co/UVhiURk9Ei,1
RT @philuhmena: 7 months ago today I was raped. I was ashamed of my body. Hid my depression. Today I am a strong happy survivor &amp; l… ,1
A must watch! Shit was so sad man,1
#Anxiety makes reading facial expressions difficult. You're more likely to think that someone is angry https://t.co/PeZm04wYK9,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @Jake_WPMI: Incredibly sad image from Redding, California. 📷 John Kassell @StormHour https://t.co/hTu7pBYLy2",1
Depression: Can Omega-3s Replace SSRIs? https://t.co/LwmY85dt1i,1
"Does Obamacare cover ""Trump Anxiety Disorder?""  🤔

#Qanon #MAGA #MEGA @RentonMagaUK @1776Ninja @sine_injuria… https://t.co/yK9nkp1qGe",1
RT @HogwartsMaglc: Everything about Harry Potter that I see now just makes me so nostalgic. Forever suffering from Post Potter Depression.…,1
RT @athazgor: have you ever been so sad that it physically hurts inside?,1
i get so shy if I have feelings for someone it’s kinda sad,1
@Burning___Bush So many ppl on this earth struggle w/depression &amp; self hate. God doesn't want u to hate yourself. T… https://t.co/43SfjwuBwv,1
"RT @haqiemullah: Don't look back on the past and cry becasue its sad, cry because its something you had, good or bad.",1
RT @jocyykins: Back on twitter cuz I’m SAD,1
RT @ehjovan: so not only am i gay because im depressed but being gay is the root of my depression... im trapped in an endless cycle https:/…,1
"RT @realDonaldTrump: What kind of a lawyer would tape a client? So sad! Is this a first, never heard of it before? Why was the tape so abru…",1
//I have to get going on that devastatingly  sad Stucky  fic I'm writing for Megs. I'll have to write a fluffy sequ… https://t.co/0J3liAGopI,1
RT @ClimVari: @JkMeteorology @Diamondthedave @ZLabe @NSIDC #SAD you don't understand science https://t.co/5L4qywJuCN,1
RT @ayyedoherty_: Hi I'm actually still going thru post concert depression heavily,1
RT @javaher0: i hate crowded places they give me anxiety :))))),1
"RT @RuBotDragRace: Maybe she's born with it, maybe it's clinical depression",1
anyone else uhh have depression,1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
"RT @FantasyFinale: One of these days, I'll be over my depression.",1
"RT @pressure: depression never arrives alone

it brings along its friends: despair, self-injury and suicide

depression is the invisible pl…",1
"RT @mstiefvater: THINGS YOU CAN LEARN FROM THE RAVEN CYCLE
• fundamental occult practices
• poor driving habits
• shitty Latin
• lite Welsh…",1
anxiety attack,1
RT @taegibangtan: 📍 open thread in case of an anxiety attack 📍,1
IM SAD STOP,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @soulstaece: when tae’s grandmother passed away, he was in philippines but now he’s grandfather died, he’s not in korea.. i feel so sad…",1
"RT @aliaastaman: Bad husband, gonna be a worse father. Then the kid will be less likely to be school-ready; less cognitively developed. Can…",1
RT @marie5483: @MichaelAvenatti My nephews went to Europe w/ a group of students &amp; EVERYONE said he was hated there! A German family told T…,1
RT @____suzz: just told my boss I had depression and she told me to drink orange juice. please RT this so other ppl w depression can be cur…,1
RT @EMILAMEEE: How many depression naps can I get away with until my parents start asking questions? Literally 1,1
RT @DlSTURBlNG: my depression? i'm back on it,1
RT @Motlagae: The South African Depression and Anxiety Group details. https://t.co/2PPF2JDniO,1
I am going to make a video and the titled will be *deleting sad things* where I get to talk about some sad things s… https://t.co/J8RtszTM4O,1
tell me why this tweet actually made me sad... maybe it’s my personal shit but... I’m sad..,1
https://t.co/YkWmJOKQ40 blood vessel damage tied to depression among older adults,1
I’ll be damned if i stress over this. Not right before the season,1
@kateforster That’s so sad 😞,1
"RT @DaveePena: Shows how professional Cruise is. As much as I feel for Cavill's sad puppy face here, Cruise was right to tell him no... htt…",1
"RT @Francsbes: Suisse: L'aide au suicide frappe aux portes des prisons
https://t.co/zuBq5lQgFz",1
RT @ColIegeStudent: School hasn’t even started yet but my stress has,1
"RT @BTS_ARMY_INT: if you're new to this community and you didn't go through or know about those fucking years of anxiety, panic, and depres…",1
RT @icedcoffeemaker: do you ever get extremely sad because you want to talk to someone but you're so boring that you don't know what to tal…,1
"I’ve been deep in my depression for a week, going on 2 weeks. Ugh...",1
RT @athazgor: have you ever been so sad that it physically hurts inside?,1
RT @whoitbe_DREY: i hate it when my friends sad man :(,1
"RT @iatemuggles: me: i need to talk this out with someone

my anxiety: you’re going to come off as needy. isolate urself and handle it. all…",1
RT @flexiflexiflexi: I am a fat bag of sad and stressed 🤓,1
Learn to live in the Present moment and reduce anxiety and fear!  https://t.co/KvL9AJ6BRG  #shiftyourlife.com,1
RT @OutterSpaceSWAG: Caught feelings 4 depression naps,1
"me: why don't i ever have people to hangout with???
also me: *has anxiety attack when asked to hangout with new person*",1
Between @Ocasio2018 &amp; @BrentScher how would anyone vote for a Democrat? Ignorance and intolerance....very sad.,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @brittxtc: I will forever hate having anxiety... this feeling in my chest and my heart beating this fast nonstop is frustrating,1
RT @loveitkillsme: bad mental health is not a fucking competition/ something to make you look interesting ffs,1
Like when I’m sober as shit I just be sad as hell,1
I am fucking illiterate and also a moron. Sad.,1
I am so sad I can’t believe this terrible thing happened to the sweetest most pure human in the universe,1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
RT @pettyblackboy: Me and my homegirls taking a break from our depression to turn up at local functions this summer https://t.co/bhtbieNixW,1
"RT @brentconner_: I’m

                  So

     Fucking

                       Ugly

And it’s

                        💞💖💘💕…",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
